Title,Date,Comment,value
게임 강국 면모 뽐냈다... 대만 꺾고 ‘리그 오브 레전드’ 금메달,2023.09.30.,피씨방 방구석 찌질한 인생들 시대 잘 만나서....그래 똑똑한건 인정한다. 그래도... 한심해보이는건 어쩔수없네.,0
게임 강국 면모 뽐냈다... 대만 꺾고 ‘리그 오브 레전드’ 금메달,2023.09.30.,손가락운동이 스포츠냐,1
게임 강국 면모 뽐냈다... 대만 꺾고 ‘리그 오브 레전드’ 금메달,2023.09.30.,근데 저게 스포츠라고 할수있는건가??,1
게임 강국 면모 뽐냈다... 대만 꺾고 ‘리그 오브 레전드’ 금메달,2023.09.29.,용준좌 20년전 10년전 회상하면서 율컥할때 나도 울컥함 ㅠ 여기싸지 온게 다들 모두의 노력과 열정이겠지만 게임산업을 발전 시켜온 용준좌의 노력 큰 일을 했음,0
게임 강국 면모 뽐냈다... 대만 꺾고 ‘리그 오브 레전드’ 금메달,2023.09.29.,이런 게임하는 애들도 군면제 받는데 세계적인 상탄 kpop 스타들도좀 해줘라,0
게임 강국 면모 뽐냈다... 대만 꺾고 ‘리그 오브 레전드’ 금메달,2023.09.29.,의미없는 메달.,0
게임 강국 면모 뽐냈다... 대만 꺾고 ‘리그 오브 레전드’ 금메달,2023.09.30.,숨쉬는 것도 스포츠겠네 ㅋㅋㅋ,1
게임 강국 면모 뽐냈다... 대만 꺾고 ‘리그 오브 레전드’ 금메달,2023.09.29.,딸칵딸칵 >>> 빌보드차트 1위 BTS,1
게임 강국 면모 뽐냈다... 대만 꺾고 ‘리그 오브 레전드’ 금메달,2023.09.30.,시대가 빠르게 변하고 있음에도 식민사관에 찌들어 100년전을 재현하려는 현정부는 반성하길,0
e스포츠 첫 메달 안겼다…'FC'로 새출발 알리는 넥슨,2023.09.29.,아쉽네... 준혁이 금메달따고 군면제 받았음 좋았을텐데,1
e스포츠 첫 메달 안겼다…'FC'로 새출발 알리는 넥슨,2023.09.28.,최고의 장난감 레고의 라이벌은 조용필.,0
e스포츠 첫 메달 안겼다…'FC'로 새출발 알리는 넥슨,2023.09.28.,질리지않는 장난감 레고의 라이벌 조용필.,0
e스포츠 첫 메달 안겼다…'FC'로 새출발 알리는 넥슨,2023.09.28.,부자가 많지는 장난감 레고의 진짜라이벌 왕의 장난감레고의 라이벌 조용필.,0
"피파 벗고 'FC' 새 옷 입은 넥슨 축구게임, 아시안 게임 효과 톡톡",2023.09.25.,슛이 안눌려 이양반들아,0
"피파 벗고 'FC' 새 옷 입은 넥슨 축구게임, 아시안 게임 효과 톡톡",2023.09.26.,그럼뭐해ㅋㅋㅋ키도 ㅈㄴ씹혀서 패스 슛도 잘안나가는데ㅋㅋㅋㅋ,0
"피파 벗고 'FC' 새 옷 입은 넥슨 축구게임, 아시안 게임 효과 톡톡",2023.09.26.,겜 다 망쳐놓고.....,0
"피파 벗고 'FC' 새 옷 입은 넥슨 축구게임, 아시안 게임 효과 톡톡",2023.09.26.,기자님 박정무님 동생이져,1
"피파 벗고 'FC' 새 옷 입은 넥슨 축구게임, 아시안 게임 효과 톡톡",2023.09.27.,그대로 유지해서 업뎃이아니라 하향되서 업뎃 비싼선수쓰는이유 뛰어난 성능때문인데 전혀반영안됨,0
"피파 벗고 'FC' 새 옷 입은 넥슨 축구게임, 아시안 게임 효과 톡톡",2023.09.26.,선수들 검색하면 안나오는 애들이 수두룩 하더라,0
"피파 벗고 'FC' 새 옷 입은 넥슨 축구게임, 아시안 게임 효과 톡톡",2023.09.26.,키 존나 씹히던데,1
"피파 벗고 'FC' 새 옷 입은 넥슨 축구게임, 아시안 게임 효과 톡톡",2023.09.26.,이딴 게... 축구 게임...?,0
“두뇌가 멈출 때까지 싸우고 싶다”…아시안게임 e스포츠 한국 첫 금메달 스트리트파이터V 79년생 김관우…“이런 날 올 줄 몰랐다. 40대라도 즐기면서 열심히 연습하면 고수 될 것”,2023.09.28.,"어떤 종목이던 금 많이 따서 국위선양도 하시고,지치고 힘든 일상에 국민들에게 힘을 보태주시길 모든 대한민국 선수들에게 뜨거운 박수를 쳐주시길^^! 코리아 파이팅!",1
“두뇌가 멈출 때까지 싸우고 싶다”…아시안게임 e스포츠 한국 첫 금메달 스트리트파이터V 79년생 김관우…“이런 날 올 줄 몰랐다. 40대라도 즐기면서 열심히 연습하면 고수 될 것”,2023.09.29.,이양반도 자기가 살면서 아시안게임 나갈거란걸 알고 있었을까? 더군다나 금까지 땄으니,0
“두뇌가 멈출 때까지 싸우고 싶다”…아시안게임 e스포츠 한국 첫 금메달 스트리트파이터V 79년생 김관우…“이런 날 올 줄 몰랐다. 40대라도 즐기면서 열심히 연습하면 고수 될 것”,2023.09.29.,엄마 봤지? 시대는 변했어 30년전에 오락실 갔다고 빨개 벗기고 밖에 내쫗은거 사과해,0
“두뇌가 멈출 때까지 싸우고 싶다”…아시안게임 e스포츠 한국 첫 금메달 스트리트파이터V 79년생 김관우…“이런 날 올 줄 몰랐다. 40대라도 즐기면서 열심히 연습하면 고수 될 것”,2023.09.29.,응? 장풍이 어류겐 아닌디. 기사 쓰려거든 파동권 아도겐과 승룡권 어류겐과 용권선풍각 아따따뚜겐은 구별해야지요. 그리고 사진 포즈라면 주캐에 맞게 사이코크러쉬를 요구했어야...,0
“두뇌가 멈출 때까지 싸우고 싶다”…아시안게임 e스포츠 한국 첫 금메달 스트리트파이터V 79년생 김관우…“이런 날 올 줄 몰랐다. 40대라도 즐기면서 열심히 연습하면 고수 될 것”,2023.09.28.,베가... 얌생이... ㅋㅋ 당하면 정말 화나는데 금메달 축하드리고 앞으로도 좋은일만 있기를~,0
“두뇌가 멈출 때까지 싸우고 싶다”…아시안게임 e스포츠 한국 첫 금메달 스트리트파이터V 79년생 김관우…“이런 날 올 줄 몰랐다. 40대라도 즐기면서 열심히 연습하면 고수 될 것”,2023.09.29.,사진 아래 장풍포즈는 어류겐이 아니라 아도겐입니다..어류겐은 점프하면서 한손 위로 하여 공격하는 스킬...그래도 겜기사 쓰시려면 기술정도는 알고 쓰시죠..ㅜㅜ,0
“두뇌가 멈출 때까지 싸우고 싶다”…아시안게임 e스포츠 한국 첫 금메달 스트리트파이터V 79년생 김관우…“이런 날 올 줄 몰랐다. 40대라도 즐기면서 열심히 연습하면 고수 될 것”,2023.09.29.,40대의 희망이 되셨네,1
“두뇌가 멈출 때까지 싸우고 싶다”…아시안게임 e스포츠 한국 첫 금메달 스트리트파이터V 79년생 김관우…“이런 날 올 줄 몰랐다. 40대라도 즐기면서 열심히 연습하면 고수 될 것”,2023.09.28.,여보 나도 꿈을 버리지 않을께 이번 명절 남은 연휴를 E스포츠에 쏟고싶어,1
“두뇌가 멈출 때까지 싸우고 싶다”…아시안게임 e스포츠 한국 첫 금메달 스트리트파이터V 79년생 김관우…“이런 날 올 줄 몰랐다. 40대라도 즐기면서 열심히 연습하면 고수 될 것”,2023.09.29.,저딴종목도 연금주냐,0
“두뇌가 멈출 때까지 싸우고 싶다”…아시안게임 e스포츠 한국 첫 금메달 스트리트파이터V 79년생 김관우…“이런 날 올 줄 몰랐다. 40대라도 즐기면서 열심히 연습하면 고수 될 것”,2023.09.29.,장풍은 아조오겐임 기자야 스트리트파이터 해봤니?,0
“두뇌가 멈출 때까지 싸우고 싶다”…아시안게임 e스포츠 한국 첫 금메달 스트리트파이터V 79년생 김관우…“이런 날 올 줄 몰랐다. 40대라도 즐기면서 열심히 연습하면 고수 될 것”,2023.09.29.,일찍했음 군 면제 일텐데 ㅋ,1
“두뇌가 멈출 때까지 싸우고 싶다”…아시안게임 e스포츠 한국 첫 금메달 스트리트파이터V 79년생 김관우…“이런 날 올 줄 몰랐다. 40대라도 즐기면서 열심히 연습하면 고수 될 것”,2023.09.29.,e스포츠 장하다 우리선수 게임만 한다고 구박 많이 받았을것 같은데 모든걸 이겨내고 금메달을 목에 걸었네요,1
“두뇌가 멈출 때까지 싸우고 싶다”…아시안게임 e스포츠 한국 첫 금메달 스트리트파이터V 79년생 김관우…“이런 날 올 줄 몰랐다. 40대라도 즐기면서 열심히 연습하면 고수 될 것”,2023.09.29.,2002년에 정식 종목이었으면 군면제,0
“두뇌가 멈출 때까지 싸우고 싶다”…아시안게임 e스포츠 한국 첫 금메달 스트리트파이터V 79년생 김관우…“이런 날 올 줄 몰랐다. 40대라도 즐기면서 열심히 연습하면 고수 될 것”,2023.09.30.,그래 너도 군 면제.. ㅇㅇ? 갔다 왔다고?,0
“두뇌가 멈출 때까지 싸우고 싶다”…아시안게임 e스포츠 한국 첫 금메달 스트리트파이터V 79년생 김관우…“이런 날 올 줄 몰랐다. 40대라도 즐기면서 열심히 연습하면 고수 될 것”,2023.09.29.,지금이라도 사무라이 쇼다운을 연습해야 할까나...크흡,0
“두뇌가 멈출 때까지 싸우고 싶다”…아시안게임 e스포츠 한국 첫 금메달 스트리트파이터V 79년생 김관우…“이런 날 올 줄 몰랐다. 40대라도 즐기면서 열심히 연습하면 고수 될 것”,2023.09.29.,찹쌀떡 두개 ~~~~,1
“두뇌가 멈출 때까지 싸우고 싶다”…아시안게임 e스포츠 한국 첫 금메달 스트리트파이터V 79년생 김관우…“이런 날 올 줄 몰랐다. 40대라도 즐기면서 열심히 연습하면 고수 될 것”,2023.09.29.,어렸을때 오락실가서 스파하다 들키면 부모님한테 처맞았는데 세상이 변했네 ㅋㅋㅋㅋ,0
“두뇌가 멈출 때까지 싸우고 싶다”…아시안게임 e스포츠 한국 첫 금메달 스트리트파이터V 79년생 김관우…“이런 날 올 줄 몰랐다. 40대라도 즐기면서 열심히 연습하면 고수 될 것”,2023.09.29.,집에서 게임만하면 넌 커서 뭐가될래 듣던 그 어린소년이금메달로 금위선양하네요,1
“두뇌가 멈출 때까지 싸우고 싶다”…아시안게임 e스포츠 한국 첫 금메달 스트리트파이터V 79년생 김관우…“이런 날 올 줄 몰랐다. 40대라도 즐기면서 열심히 연습하면 고수 될 것”,2023.09.29.,대단해요,1
“두뇌가 멈출 때까지 싸우고 싶다”…아시안게임 e스포츠 한국 첫 금메달 스트리트파이터V 79년생 김관우…“이런 날 올 줄 몰랐다. 40대라도 즐기면서 열심히 연습하면 고수 될 것”,2023.09.29.,ㅎㅎㅎ,1
“두뇌가 멈출 때까지 싸우고 싶다”…아시안게임 e스포츠 한국 첫 금메달 스트리트파이터V 79년생 김관우…“이런 날 올 줄 몰랐다. 40대라도 즐기면서 열심히 연습하면 고수 될 것”,2023.09.29.,축하드립니다~명분이 있으셨네요. . ㅎㅎ,1
“두뇌가 멈출 때까지 싸우고 싶다”…아시안게임 e스포츠 한국 첫 금메달 스트리트파이터V 79년생 김관우…“이런 날 올 줄 몰랐다. 40대라도 즐기면서 열심히 연습하면 고수 될 것”,2023.09.29.,다음 아시안게임은 철권도 나올듯,1
“두뇌가 멈출 때까지 싸우고 싶다”…아시안게임 e스포츠 한국 첫 금메달 스트리트파이터V 79년생 김관우…“이런 날 올 줄 몰랐다. 40대라도 즐기면서 열심히 연습하면 고수 될 것”,2023.09.29.,스타크래프트하면 한국이 싹쓸어버릴텐데...,0
“두뇌가 멈출 때까지 싸우고 싶다”…아시안게임 e스포츠 한국 첫 금메달 스트리트파이터V 79년생 김관우…“이런 날 올 줄 몰랐다. 40대라도 즐기면서 열심히 연습하면 고수 될 것”,2023.09.29.,별 해괴한 종목도 스포츠라니....,0
“두뇌가 멈출 때까지 싸우고 싶다”…아시안게임 e스포츠 한국 첫 금메달 스트리트파이터V 79년생 김관우…“이런 날 올 줄 몰랐다. 40대라도 즐기면서 열심히 연습하면 고수 될 것”,2023.09.29.,친구야 ㅋㅋㅋ,1
"[오늘의 아시안게임] e스포츠 리그 오브 레전드, 중국과 4강 맞대결",2023.09.28.,심판이 개입되지않고 오로지 실력으로 메달획득!너무 좋다 홈빨이 심하긴한대 이종목은 굿~,1
"[오늘의 아시안게임] e스포츠 리그 오브 레전드, 중국과 4강 맞대결",2023.09.28.,두뇌게임은 따로 경기대회 만들어라 아시안게임 본질이 너무 가볍게 느껴진다 이러다가 알까기도 넣겠구만~,0
'카나비'에게 조언 구한 수영 스타…금메달리스트도 e스포츠 팬,2023.09.30.,E 스포츠는 대한민국이 세계최강국 아닌가? 경축!,1
"대한민국 팀 LoL 금메달, 항저우 아시안게임 e스포츠 금메달 행진",2023.09.30.,k헤어 스타일 ㅋㅋ,1
"대한민국 팀 LoL 금메달, 항저우 아시안게임 e스포츠 금메달 행진",2023.09.30.,대한민국 대표팀의 업적이 인정받아 너무 기뻐요! 팀원들 노력에 박수 항쑤 아시안게임에서도 화이팅!,1
"대한민국 팀 LoL 금메달, 항저우 아시안게임 e스포츠 금메달 행진",2023.09.30.,수고했어요~! 멋지세요,1
"대한민국 팀 LoL 금메달, 항저우 아시안게임 e스포츠 금메달 행진",2023.10.01.,잘했다. 장하다. 짝짝짝 👏👏👏,1
"대한민국 팀 LoL 금메달, 항저우 아시안게임 e스포츠 금메달 행진",2023.10.01.,LOL:Laugh Out Loud,0
"대한민국 팀 LoL 금메달, 항저우 아시안게임 e스포츠 금메달 행진",2023.10.01.,금메달 따고 멸공하자 멸공!!!!,0
"대한민국 팀 LoL 금메달, 항저우 아시안게임 e스포츠 금메달 행진",2023.10.01.,군면제?,0
"대한민국 팀 LoL 금메달, 항저우 아시안게임 e스포츠 금메달 행진",2023.10.01.,우리나라게임은세계최강 퐈이팅^^*/,1
"대한민국 팀 LoL 금메달, 항저우 아시안게임 e스포츠 금메달 행진",2023.10.01.,근데 e스포츠 금메달도 군대 면제시켜 주는건가요,1
"대한민국 팀 LoL 금메달, 항저우 아시안게임 e스포츠 금메달 행진",2023.10.01.,게임도 스포츠 군요,1
"대한민국 팀 LoL 금메달, 항저우 아시안게임 e스포츠 금메달 행진",2023.10.01.,쵸비주얼보소.. 교정 잘되는거같네,0
"대한민국 팀 LoL 금메달, 항저우 아시안게임 e스포츠 금메달 행진",2023.10.01.,금메달 땄다고 하니 축하할 일이지만 궂이 아시안게임 종목으로는 적절치 않은거 같다.,0
"대한민국 팀 LoL 금메달, 항저우 아시안게임 e스포츠 금메달 행진",2023.09.30.,게임하면서 군면제 축하하고여 ........... 세계제패에 한국홍보에 수만명의 외국인을 한국으로 여행오게 한 진짜 대한민국홍보를 위해 힘 쓴 군복무중인 BTS 만 불쌍하네 음악말고 게임했어야지,1
"배드민턴·골프·롤러에서 금빛 낭보…한국, 일본 제치고 종합 2위 탈환(종합)[항저우AG]",2023.10.02.,한국 여자 배구에 대한 관련 기사는 하나도 없다. 얼마나 못하면 기사자체가 없을까... 그녀들은 연경선수 없으면 아무것도 못한다. 우물안 개구리...,0
"배드민턴·골프·롤러에서 금빛 낭보…한국, 일본 제치고 종합 2위 탈환(종합)[항저우AG]",2023.10.02.,은메달 동메달 차별말고 병역혜택 주길 바랍니다. 아님 마일리지라도 줍시다 쌓아서 혜택 받게.. 금메달은 못 땄지만 은메달 동메달은 여러개 획득한 선수들은 얼마나 억울한가요??,1
"배드민턴·골프·롤러에서 금빛 낭보…한국, 일본 제치고 종합 2위 탈환(종합)[항저우AG]",2023.10.02.,남녀 농구 배구 돈을마니주니 저모양이지,0
"배드민턴·골프·롤러에서 금빛 낭보…한국, 일본 제치고 종합 2위 탈환(종합)[항저우AG]",2023.10.02.,"농구가 왜아래...,",0
"배드민턴·골프·롤러에서 금빛 낭보…한국, 일본 제치고 종합 2위 탈환(종합)[항저우AG]",2023.10.02.,이번대회 남자 단식 경기에는 이재명 선수 안나가나요 ? 25일인가 굶는 척해도 절대 쓰러지지않고 수염과 지팡이로 모든걸 버텨내는 불굴의 양아치,0
